latitude,longitude,t2m
37.5,212.5,292.15775
37.5,213.75,292.04468
37.5,215.0,291.97736
37.5,216.25,291.8331
37.5,217.5,291.7133
37.5,218.75,291.58353
37.5,220.0,291.41116
37.5,221.25,291.34506
37.5,222.5,291.11508
37.5,223.75,290.9794
37.5,225.0,290.81418
37.5,226.25,290.58038
37.5,227.5,290.35117
37.5,228.75,290.03833
37.5,230.0,289.6865
37.5,231.25,289.21298
37.5,232.5,288.67505
37.5,233.75,287.92746
37.5,235.0,287.42484
37.5,236.25,286.51794
37.5,237.5,288.21362
37.5,238.75,294.88083
37.5,240.0,294.5201
37.5,241.25,291.76703
37.5,242.5,296.366
37.5,243.75,299.773
37.5,245.0,300.1998
37.5,246.25,299.12424
37.5,247.5,296.36368
37.5,248.75,297.82553
37.5,250.0,299.5401
37.5,251.25,295.0681
37.5,252.5,289.13614
37.5,253.75,287.59686
37.5,255.0,290.90176
37.5,256.25,296.234
37.5,257.5,298.53775
37.5,258.75,298.9863
37.5,260.0,299.3524
37.5,261.25,299.7823
37.5,262.5,300.32413
37.5,263.75,299.93622
37.5,265.0,299.06805
37.5,266.25,298.44934
37.5,267.5,297.75137
37.5,268.75,298.11212
37.5,270.0,298.341
37.5,271.25,298.34546
37.5,272.5,298.03638
37.5,273.75,297.385
37.5,275.0,296.40094
37.5,276.25,295.8636
37.5,277.5,295.01617
37.5,278.75,293.30475
37.5,280.0,293.59393
37.5,281.25,295.8022
37.5,282.5,297.31723
37.5,283.75,296.7143
37.5,285.0,296.41953
37.5,286.25,296.69907
37.5,287.5,297.0162
37.5,288.75,297.1502
37.5,290.0,297.11624
37.5,291.25,297.13702
37.5,292.5,297.1433
37.5,293.75,297.04514
37.5,295.0,297.00235
37.5,296.25,296.86298
37.5,297.5,296.72385
37.5,298.75,296.5888
37.5,300.0,296.5507
37.5,301.25,296.436
37.5,302.5,296.24557
37.5,303.75,296.16855
37.5,305.0,296.08255
37.5,306.25,296.02524
37.5,307.5,295.95038
37.5,308.75,295.90894
37.5,310.0,295.8612
37.5,311.25,295.8103
37.5,312.5,295.82126
37.5,313.75,295.74316
37.5,315.0,295.66733
37.5,316.25,295.61368
37.5,317.5,295.52917
37.5,318.75,295.4348
37.5,320.0,295.33527
37.5,321.25,295.16794
37.5,322.5,294.99133
37.5,323.75,294.84763
37.5,325.0,294.5985
37.5,326.25,294.37418
37.5,327.5,294.09067
37.5,328.75,293.83118
37.5,330.0,293.59943
37.5,331.25,293.27652
37.5,332.5,293.06174
37.5,333.75,292.81012
37.5,335.0,292.627
37.5,336.25,292.55457
37.5,337.5,292.42178
37.5,338.75,292.29605
37.5,340.0,292.13437
37.5,341.25,292.02234
37.5,342.5,291.89514
37.5,343.75,291.769
37.5,345.0,291.80917
37.5,346.25,291.7769
37.5,347.5,291.8225
37.5,348.75,291.71002
37.5,350.0,292.27234
37.5,351.25,295.88223
37.5,352.5,296.90747
37.5,353.75,297.7517
37.5,355.0,296.68237
37.5,356.25,294.28366
37.5,357.5,295.19095
37.5,358.75,297.82898
36.25,0.0,296.91315
36.25,1.25,299.97772
36.25,2.5,299.55365
36.25,3.75,299.98923
36.25,5.0,299.54794
36.25,6.25,298.57074
36.25,7.5,298.36377
36.25,8.75,299.45993
36.25,10.0,299.68542
36.25,11.25,297.3041
36.25,12.5,296.96524
36.25,13.75,297.40237
36.25,15.0,297.53928
36.25,16.25,297.88083
36.25,17.5,297.8292
36.25,18.75,297.68555
36.25,20.0,297.52103
36.25,21.25,297.28146
36.25,22.5,297.4399
36.25,23.75,297.07138
36.25,25.0,296.18768
36.25,26.25,296.43655
36.25,27.5,298.00537
36.25,28.75,298.22754
36.25,30.0,299.37656
36.25,31.25,300.19403
36.25,32.5,298.4878
36.25,33.75,298.19803
36.25,35.0,299.62064
36.25,36.25,299.5878
36.25,37.5,300.0012
36.25,38.75,301.79474
36.25,40.0,302.8868
36.25,41.25,304.1558
36.25,42.5,304.31995
36.25,43.75,301.65182
36.25,45.0,298.71085
36.25,46.25,294.8599
36.25,47.5,292.51227
36.25,48.75,292.12518
36.25,50.0,292.94864
36.25,51.25,294.50037
36.25,52.5,295.72098
36.25,53.75,296.97882
36.25,55.0,298.1913
36.25,56.25,299.85364
36.25,57.5,298.78375
36.25,58.75,296.36115
36.25,60.0,297.7132
36.25,61.25,300.8559
36.25,62.5,301.54584
36.25,63.75,299.92206
36.25,65.0,298.43884
36.25,66.25,296.40253
36.25,67.5,296.10895
36.25,68.75,296.14636
36.25,70.0,289.11212
36.25,71.25,281.53494
36.25,72.5,279.71167
36.25,73.75,279.49265
36.25,75.0,278.6937
36.25,76.25,277.45135
36.25,77.5,276.1289
36.25,78.75,277.74146
36.25,80.0,282.62643
36.25,81.25,285.6099
36.25,82.5,283.12933
36.25,83.75,279.6364
36.25,85.0,276.93628
36.25,86.25,274.32224
36.25,87.5,274.09088
36.25,88.75,275.71167
36.25,90.0,276.2299
36.25,91.25,276.93088
36.25,92.5,280.64938
36.25,93.75,285.40656
36.25,95.0,287.37366
36.25,96.25,288.46948
36.25,97.5,287.2013
36.25,98.75,284.44708
36.25,100.0,284.28595
36.25,101.25,284.9493
36.25,102.5,286.68423
36.25,103.75,291.78604
36.25,105.0,293.36954
36.25,106.25,293.1865
36.25,107.5,294.76962
36.25,108.75,295.4358
36.25,110.0,296.376
36.25,111.25,296.40356
36.25,112.5,294.83514
36.25,113.75,296.0192
36.25,115.0,299.22125
36.25,116.25,299.56897
36.25,117.5,298.41827
36.25,118.75,298.53745
36.25,120.0,298.1566
36.25,121.25,296.40945
36.25,122.5,295.92657
36.25,123.75,296.01413
36.25,125.0,295.65604
36.25,126.25,295.32245
36.25,127.5,296.09277
36.25,128.75,295.9558
36.25,130.0,295.58554
36.25,131.25,295.8556
36.25,132.5,296.0015
36.25,133.75,296.3848
36.25,135.0,296.71954
36.25,136.25,296.27798
36.25,137.5,293.52777
36.25,138.75,293.6584
36.25,140.0,296.2688
36.25,141.25,296.5605
36.25,142.5,296.59387
36.25,143.75,296.6194
36.25,145.0,296.10284
36.25,146.25,295.74774
36.25,147.5,295.64627
36.25,148.75,295.68732
36.25,150.0,295.55844
36.25,151.25,295.34665
36.25,152.5,295.13876
36.25,153.75,294.9512
36.25,155.0,294.77094
36.25,156.25,294.59518
36.25,157.5,294.61218
36.25,158.75,294.65567
36.25,160.0,294.76843
36.25,161.25,294.82962
36.25,162.5,294.7564
36.25,163.75,294.71445
36.25,165.0,294.69833
36.25,166.25,294.74207
36.25,167.5,294.78552
36.25,168.75,294.8037
36.25,170.0,294.7402
36.25,171.25,294.64673
36.25,172.5,294.65488
36.25,173.75,294.6759
36.25,175.0,294.68488
36.25,176.25,294.7451
36.25,177.5,294.77017
36.25,178.75,294.67325
36.25,180.0,294.58478
36.25,181.25,294.50778
36.25,182.5,294.4184
36.25,183.75,294.38965
36.25,185.0,294.3464
36.25,186.25,294.30923
36.25,187.5,294.26718
36.25,188.75,294.23282
36.25,190.0,294.16962
36.25,191.25,294.10416
36.25,192.5,294.07675
36.25,193.75,294.00693
36.25,195.0,293.96683
36.25,196.25,293.89474
36.25,197.5,293.82593
36.25,198.75,293.7305
36.25,200.0,293.64462
36.25,201.25,293.63837
36.25,202.5,293.58832
36.25,203.75,293.5628
36.25,205.0,293.44232
36.25,206.25,293.33392
36.25,207.5,293.26993
36.25,208.75,293.1981
36.25,210.0,293.14755
36.25,211.25,293.04745
36.25,212.5,292.9474
36.25,213.75,292.82535
36.25,215.0,292.70575
36.25,216.25,292.5652
36.25,217.5,292.44275
36.25,218.75,292.29935
36.25,220.0,292.1715
36.25,221.25,292.0292
36.25,222.5,291.8305
36.25,223.75,291.60913
36.25,225.0,291.3214
36.25,226.25,291.15878
36.25,227.5,290.86536
36.25,228.75,290.59818
36.25,230.0,290.18033
36.25,231.25,289.59702
36.25,232.5,289.1328
36.25,233.75,288.18198
36.25,235.0,287.97946
36.25,236.25,287.32703
36.25,237.5,286.71063
36.25,238.75,293.20792
36.25,240.0,297.7497
36.25,241.25,297.34647
36.25,242.5,300.81454
36.25,243.75,304.0709
36.25,245.0,303.9866
36.25,246.25,301.51447
36.25,247.5,298.03073
36.25,248.75,298.6706
36.25,250.0,299.195
36.25,251.25,296.95026
36.25,252.5,295.06247
36.25,253.75,292.17157
36.25,255.0,291.5035
36.25,256.25,295.2448
36.25,257.5,298.08945
36.25,258.75,298.84064
36.25,260.0,299.60242
36.25,261.25,300.29865
36.25,262.5,300.7287
36.25,263.75,300.2897
36.25,265.0,299.15524
36.25,266.25,298.16425
36.25,267.5,298.29288
36.25,268.75,299.55115
36.25,270.0,299.1273
36.25,271.25,298.49487
36.25,272.5,297.7575
36.25,273.75,296.98962
36.25,275.0,296.02267
36.25,276.25,294.80954
36.25,277.5,294.18185
36.25,278.75,294.43073
36.25,280.0,295.99155
36.25,281.25,297.3567
36.25,282.5,297.9079
36.25,283.75,297.86673
36.25,285.0,297.89194
36.25,286.25,298.07614
36.25,287.5,298.04727
36.25,288.75,297.93466
36.25,290.0,297.79962
36.25,291.25,297.67294
36.25,292.5,297.574
36.25,293.75,297.48593
36.25,295.0,297.34756
36.25,296.25,297.189
36.25,297.5,297.0813
36.25,298.75,296.89304
36.25,300.0,296.7618
36.25,301.25,296.65155
36.25,302.5,296.55325
36.25,303.75,296.4604
36.25,305.0,296.37488
36.25,306.25,296.3669
36.25,307.5,296.3359
36.25,308.75,296.3045
36.25,310.0,296.23874
36.25,311.25,296.14343
36.25,312.5,296.10117
36.25,313.75,296.05975
36.25,315.0,296.01834
36.25,316.25,295.95114
36.25,317.5,295.9091
36.25,318.75,295.80325
36.25,320.0,295.63925
36.25,321.25,295.52402
36.25,322.5,295.37543
36.25,323.75,295.17413
36.25,325.0,294.93024
36.25,326.25,294.69492
36.25,327.5,294.3942
36.25,328.75,294.1859
36.25,330.0,293.98328
36.25,331.25,293.70428
36.25,332.5,293.47583
36.25,333.75,293.22342
36.25,335.0,293.05066
36.25,336.25,292.93454
36.25,337.5,292.80643
36.25,338.75,292.63043
36.25,340.0,292.46268
36.25,341.25,292.36465
36.25,342.5,292.23895
36.25,343.75,292.1516
36.25,345.0,292.0822
36.25,346.25,292.00412
36.25,347.5,292.1731
36.25,348.75,292.14297
36.25,350.0,292.39114
36.25,351.25,293.55362
36.25,352.5,293.75662
36.25,353.75,294.40756
36.25,355.0,297.4424
36.25,356.25,295.30344
36.25,357.5,295.46432
36.25,358.75,296.67093
35.0,0.0,298.19452
35.0,1.25,299.24033
35.0,2.5,299.49182
35.0,3.75,300.84967
35.0,5.0,302.3083
35.0,6.25,301.67654
35.0,7.5,300.63965
35.0,8.75,300.76816
35.0,10.0,300.49487
35.0,11.25,297.74976
35.0,12.5,297.20526
35.0,13.75,297.61493
35.0,15.0,297.56122
35.0,16.25,297.76944
35.0,17.5,297.82703
35.0,18.75,297.80975
35.0,20.0,297.64584
35.0,21.25,297.34344
35.0,22.5,297.22583
35.0,23.75,296.867
35.0,25.0,296.92035
35.0,26.25,296.93137
35.0,27.5,297.45416
35.0,28.75,297.91696
35.0,30.0,298.91168
35.0,31.25,299.46408
35.0,32.5,298.90085
35.0,33.75,298.74384
35.0,35.0,298.89102
35.0,36.25,297.7983
35.0,37.5,299.47418
35.0,38.75,301.9192
35.0,40.0,303.5204
35.0,41.25,304.82968
35.0,42.5,305.83032
35.0,43.75,306.22638
35.0,45.0,303.26733
35.0,46.25,298.1571
35.0,47.5,295.49142
35.0,48.75,295.4568
35.0,50.0,297.47104
35.0,51.25,299.6466
35.0,52.5,300.40936
35.0,53.75,300.90195
35.0,55.0,301.8841
35.0,56.25,302.70526
35.0,57.5,301.45175
35.0,58.75,297.81302
35.0,60.0,297.22974
35.0,61.25,299.47583
35.0,62.5,298.09476
35.0,63.75,294.24075
35.0,65.0,290.69534
35.0,66.25,288.4196
35.0,67.5,288.9676
35.0,68.75,291.10754
35.0,70.0,291.45758
35.0,71.25,292.79407
35.0,72.5,292.72388
35.0,73.75,288.06345
35.0,75.0,282.9492
35.0,76.25,278.93823
35.0,77.5,276.53275
35.0,78.75,275.47015
35.0,80.0,274.27216
35.0,81.25,274.48212
35.0,82.5,275.0495
35.0,83.75,276.02563
35.0,85.0,276.1177
35.0,86.25,275.87036
35.0,87.5,276.4505
35.0,88.75,276.0415
35.0,90.0,275.27942
35.0,91.25,275.78143
35.0,92.5,277.16492
35.0,93.75,278.0215
35.0,95.0,277.9182
35.0,96.25,278.71906
35.0,97.5,278.9417
35.0,98.75,279.25577
35.0,100.0,281.05792
35.0,101.25,282.10434
35.0,102.5,283.64954
35.0,103.75,287.41614
35.0,105.0,290.69278
35.0,106.25,292.28784
35.0,107.5,294.69675
35.0,108.75,296.43436
35.0,110.0,296.6484
35.0,111.25,296.5175
35.0,112.5,296.75067
35.0,113.75,298.18335
35.0,115.0,299.797
35.0,116.25,299.56012
35.0,117.5,298.70413
35.0,118.75,298.75537
35.0,120.0,297.29697
35.0,121.25,296.57803
35.0,122.5,296.32306
35.0,123.75,296.4991
35.0,125.0,296.05353
35.0,126.25,295.8036
35.0,127.5,296.28302
35.0,128.75,296.68564
35.0,130.0,296.88663
35.0,131.25,296.79034
35.0,132.5,297.09973
35.0,133.75,297.17545
35.0,135.0,297.20685
35.0,136.25,296.9558
35.0,137.5,294.60968
35.0,138.75,296.94165
35.0,140.0,297.87296
35.0,141.25,297.62885
35.0,142.5,297.45032
35.0,143.75,297.47873
35.0,145.0,297.1299
35.0,146.25,296.8918
35.0,147.5,296.80487
35.0,148.75,296.7178
35.0,150.0,296.52634
35.0,151.25,296.37622
35.0,152.5,296.24173
35.0,153.75,296.07532
35.0,155.0,295.9209
35.0,156.25,295.7958
35.0,157.5,295.78958
35.0,158.75,295.78268
35.0,160.0,295.79962
35.0,161.25,295.76413
35.0,162.5,295.66666
35.0,163.75,295.6517
35.0,165.0,295.66864
35.0,166.25,295.7649
35.0,167.5,295.82864
35.0,168.75,295.83173
35.0,170.0,295.77347
35.0,171.25,295.6672
35.0,172.5,295.64944
35.0,173.75,295.672
35.0,175.0,295.7285
35.0,176.25,295.77118
35.0,177.5,295.6929
35.0,178.75,295.61304
35.0,180.0,295.54306
35.0,181.25,295.43555
35.0,182.5,295.35754
35.0,183.75,295.23853
35.0,185.0,295.1345
35.0,186.25,295.10223
35.0,187.5,295.05054
35.0,188.75,295.00204
35.0,190.0,294.92545
35.0,191.25,294.84537
35.0,192.5,294.8411
35.0,193.75,294.76517
35.0,195.0,294.71216
35.0,196.25,294.65314
35.0,197.5,294.58786
35.0,198.75,294.5601
35.0,200.0,294.5091
35.0,201.25,294.5023
35.0,202.5,294.43237
35.0,203.75,294.3611
35.0,205.0,294.269
35.0,206.25,294.17337
35.0,207.5,294.08136
35.0,208.75,293.96313
35.0,210.0,293.87943
35.0,211.25,293.78333
35.0,212.5,293.64978
35.0,213.75,293.5067
35.0,215.0,293.35635
35.0,216.25,293.19012
35.0,217.5,293.0184
35.0,218.75,292.82486
35.0,220.0,292.71716
35.0,221.25,292.56836
35.0,222.5,292.38168
35.0,223.75,292.1964
35.0,225.0,291.94193
35.0,226.25,291.7015
35.0,227.5,291.36053
35.0,228.75,291.0143
35.0,230.0,290.55948
35.0,231.25,289.99185
35.0,232.5,289.4865
35.0,233.75,288.84378
35.0,235.0,288.30804
35.0,236.25,288.00327
35.0,237.5,287.34418
35.0,238.75,288.6
35.0,240.0,295.27744
35.0,241.25,298.2949
35.0,242.5,300.3243
35.0,243.75,302.9985
35.0,245.0,304.78192
35.0,246.25,302.57684
35.0,247.5,298.6293
35.0,248.75,297.70053
35.0,250.0,297.06424
35.0,251.25,295.47473
35.0,252.5,295.692
35.0,253.75,295.3511
35.0,255.0,295.83502
35.0,256.25,297.72647
35.0,257.5,298.39645
35.0,258.75,298.70535
35.0,260.0,300.0562
35.0,261.25,301.07687
35.0,262.5,301.22617
35.0,263.75,300.8114
35.0,265.0,299.67978
35.0,266.25,298.9252
35.0,267.5,299.51675
35.0,268.75,299.98416
35.0,270.0,299.47055
35.0,271.25,298.7448
35.0,272.5,297.82584
35.0,273.75,297.07388
35.0,275.0,296.22366
35.0,276.25,294.99738
35.0,277.5,295.40997
35.0,278.75,296.96658
35.0,280.0,298.01434
35.0,281.25,298.0301
35.0,282.5,298.2331
35.0,283.75,298.7147
35.0,285.0,298.60303
35.0,286.25,298.5337
35.0,287.5,298.31238
35.0,288.75,298.14853
35.0,290.0,297.98315
35.0,291.25,297.85968
35.0,292.5,297.76987
35.0,293.75,297.68857
35.0,295.0,297.62482
35.0,296.25,297.52695
35.0,297.5,297.3244
35.0,298.75,297.1844
35.0,300.0,297.1239
35.0,301.25,297.0258
35.0,302.5,296.91083
35.0,303.75,296.7909
35.0,305.0,296.7649
35.0,306.25,296.71487
35.0,307.5,296.65335
35.0,308.75,296.5814
35.0,310.0,296.4978
35.0,311.25,296.4322
35.0,312.5,296.39798
35.0,313.75,296.39206
35.0,315.0,296.38675
35.0,316.25,296.32364
35.0,317.5,296.2465
35.0,318.75,296.12262
35.0,320.0,295.97836
35.0,321.25,295.84692
35.0,322.5,295.67078
35.0,323.75,295.49033
35.0,325.0,295.25742
35.0,326.25,295.0079
35.0,327.5,294.78775
35.0,328.75,294.56616
35.0,330.0,294.31445
35.0,331.25,294.12653
35.0,332.5,293.8581
35.0,333.75,293.6506
35.0,335.0,293.5027
35.0,336.25,293.29892
35.0,337.5,293.16437
35.0,338.75,292.98083
35.0,340.0,292.87558
35.0,341.25,292.74237
35.0,342.5,292.60806
35.0,343.75,292.48987
35.0,345.0,292.37112
35.0,346.25,292.45407
35.0,347.5,292.4693
35.0,348.75,292.63672
35.0,350.0,293.04916
35.0,351.25,293.21747
35.0,352.5,293.43655
35.0,353.75,295.22665
35.0,355.0,295.94238
35.0,356.25,295.3207
35.0,357.5,296.1598
35.0,358.75,297.2463
33.75,0.0,298.87692
33.75,1.25,299.90527
33.75,2.5,300.45694
33.75,3.75,302.28632
33.75,5.0,304.21295
33.75,6.25,304.54343
33.75,7.5,304.02225
33.75,8.75,303.15918
33.75,10.0,302.2018
33.75,11.25,298.74307
33.75,12.5,297.72702
33.75,13.75,297.49878
33.75,15.0,297.8689
33.75,16.25,297.75854
33.75,17.5,297.82568
33.75,18.75,297.817
33.75,20.0,297.57523
33.75,21.25,297.23273
33.75,22.5,297.04526
33.75,23.75,297.1293
33.75,25.0,297.32394
33.75,26.25,297.48743
33.75,27.5,297.48914
33.75,28.75,297.56808
33.75,30.0,297.83734
33.75,31.25,298.24765
33.75,32.5,298.1756
33.75,33.75,298.36655
33.75,35.0,297.54996
33.75,36.25,297.194
33.75,37.5,299.48157
33.75,38.75,301.38058
33.75,40.0,302.50513
33.75,41.25,304.5003
33.75,42.5,305.74036
33.75,43.75,307.38666
33.75,45.0,307.3018
33.75,46.25,302.80237
33.75,47.5,299.95444
33.75,48.75,297.56598
33.75,50.0,296.4323
33.75,51.25,299.02878
33.75,52.5,301.5539
33.75,53.75,302.8169
33.75,55.0,303.54816
33.75,56.25,302.95163
33.75,57.5,301.63162
33.75,58.75,298.55283
33.75,60.0,297.88803
33.75,61.25,300.5215
33.75,62.5,298.27228
33.75,63.75,294.62997
33.75,65.0,293.31638
33.75,66.25,292.8979
33.75,67.5,292.5522
33.75,68.75,294.31165
33.75,70.0,298.93732
33.75,71.25,303.8489
33.75,72.5,304.56512
33.75,73.75,299.2421
33.75,75.0,290.86948
33.75,76.25,281.13837
33.75,77.5,276.4633
33.75,78.75,278.594
33.75,80.0,279.23126
33.75,81.25,278.20264
33.75,82.5,278.66177
33.75,83.75,278.91092
33.75,85.0,277.45233
33.75,86.25,276.72174
33.75,87.5,276.9383
33.75,88.75,276.50998
33.75,90.0,276.30136
33.75,91.25,276.17526
33.75,92.5,277.5344
33.75,93.75,277.859
33.75,95.0,277.2822
33.75,96.25,278.4224
33.75,97.5,278.9033
33.75,98.75,278.89545
33.75,100.0,279.2081
33.75,101.25,280.78876
33.75,102.5,282.07758
33.75,103.75,284.6521
33.75,105.0,290.10068
33.75,106.25,293.42737
33.75,107.5,294.96774
33.75,108.75,296.31796
33.75,110.0,295.92538
33.75,111.25,296.28488
33.75,112.5,297.88962
33.75,113.75,299.17188
33.75,115.0,299.78854
33.75,116.25,299.883
33.75,117.5,299.77853
33.75,118.75,299.93253
33.75,120.0,299.5626
33.75,121.25,297.4376
33.75,122.5,296.68292
33.75,123.75,296.85196
33.75,125.0,296.7216
33.75,126.25,296.74347
33.75,127.5,297.14798
33.75,128.75,297.8237
33.75,130.0,297.6495
33.75,131.25,297.29697
33.75,132.5,297.84332
33.75,133.75,298.07614
33.75,135.0,298.33246
33.75,136.25,298.70175
33.75,137.5,298.4192
33.75,138.75,298.3547
33.75,140.0,298.21085
33.75,141.25,298.16153
33.75,142.5,298.14993
33.75,143.75,297.94336
33.75,145.0,297.68063
33.75,146.25,297.53897
33.75,147.5,297.47653
33.75,148.75,297.3749
33.75,150.0,297.2988
33.75,151.25,297.19693
33.75,152.5,297.05902
33.75,153.75,296.9413
33.75,155.0,296.86218
33.75,156.25,296.7932
33.75,157.5,296.72464
33.75,158.75,296.66122
33.75,160.0,296.59354
33.75,161.25,296.579
33.75,162.5,296.5714
33.75,163.75,296.56003
33.75,165.0,296.5991
33.75,166.25,296.69055
33.75,167.5,296.72223
33.75,168.75,296.72015
33.75,170.0,296.69128
33.75,171.25,296.64835
33.75,172.5,296.557
33.75,173.75,296.50555
33.75,175.0,296.5213
33.75,176.25,296.50134
33.75,177.5,296.43356
33.75,178.75,296.36206
33.75,180.0,296.28198
33.75,181.25,296.20288
33.75,182.5,296.11826
33.75,183.75,295.97708
33.75,185.0,295.8813
33.75,186.25,295.78992
33.75,187.5,295.71228
33.75,188.75,295.653
33.75,190.0,295.63116
33.75,191.25,295.57135
33.75,192.5,295.54025
33.75,193.75,295.46817
33.75,195.0,295.38013
33.75,196.25,295.32486
33.75,197.5,295.26062
33.75,198.75,295.24017
33.75,200.0,295.22302
33.75,201.25,295.18915
33.75,202.5,295.137
33.75,203.75,295.06345
33.75,205.0,294.93823
33.75,206.25,294.8511
33.75,207.5,294.7512
33.75,208.75,294.66095
33.75,210.0,294.5266
33.75,211.25,294.39877
33.75,212.5,294.26184
33.75,213.75,294.07916
33.75,215.0,293.9248
33.75,216.25,293.74863
33.75,217.5,293.5666
33.75,218.75,293.38052
33.75,220.0,293.2287
33.75,221.25,293.07455
33.75,222.5,292.88507
33.75,223.75,292.63037
33.75,225.0,292.40027
33.75,226.25,292.07404
33.75,227.5,291.75165
33.75,228.75,291.37097
33.75,230.0,290.87973
33.75,231.25,290.4941
33.75,232.5,289.82693
33.75,233.75,289.37997
33.75,235.0,288.91913
33.75,236.25,288.41208
33.75,237.5,288.21017
33.75,238.75,287.89413
33.75,240.0,290.14435
33.75,241.25,292.4658
33.75,242.5,297.55038
33.75,243.75,300.719
33.75,245.0,305.79816
33.75,246.25,305.89297
33.75,247.5,302.91675
33.75,248.75,300.52167
33.75,250.0,297.27313
33.75,251.25,294.42404
33.75,252.5,295.37024
33.75,253.75,296.3828
33.75,255.0,297.26184
33.75,256.25,298.4794
33.75,257.5,298.33847
33.75,258.75,299.22983
33.75,260.0,301.0563
33.75,261.25,301.88583
33.75,262.5,301.9539
33.75,263.75,301.49155
33.75,265.0,300.3675
33.75,266.25,299.72516
33.75,267.5,300.28525
33.75,268.75,300.25247
33.75,270.0,299.68155
33.75,271.25,299.34674
33.75,272.5,299.01422
33.75,273.75,298.0135
33.75,275.0,297.4227
33.75,276.25,297.2325
33.75,277.5,298.05386
33.75,278.75,298.8181
33.75,280.0,298.884
33.75,281.25,299.06268
33.75,282.5,298.93024
33.75,283.75,298.93286
33.75,285.0,298.85843
33.75,286.25,298.71658
33.75,287.5,298.46735
33.75,288.75,298.32547
33.75,290.0,298.19403
33.75,291.25,298.15057
33.75,292.5,298.05197
33.75,293.75,298.0246
33.75,295.0,297.9166
33.75,296.25,297.80917
33.75,297.5,297.67447
33.75,298.75,297.5629
33.75,300.0,297.4421
33.75,301.25,297.32886
33.75,302.5,297.2531
33.75,303.75,297.1435
33.75,305.0,297.08798
33.75,306.25,296.99066
33.75,307.5,296.97623
33.75,308.75,296.89258
33.75,310.0,296.79532
33.75,311.25,296.7009
33.75,312.5,296.68283
33.75,313.75,296.6796
33.75,315.0,296.645
33.75,316.25,296.58768
33.75,317.5,296.49066
33.75,318.75,296.35382
33.75,320.0,296.2172
33.75,321.25,296.06302
33.75,322.5,295.90656
33.75,323.75,295.7161
33.75,325.0,295.50528
33.75,326.25,295.30743
33.75,327.5,295.0478
33.75,328.75,294.85468
33.75,330.0,294.61493
33.75,331.25,294.41788
33.75,332.5,294.18265
33.75,333.75,294.00644
33.75,335.0,293.8029
33.75,336.25,293.62265
33.75,337.5,293.45847
33.75,338.75,293.2618
33.75,340.0,293.18762
33.75,341.25,293.0141
33.75,342.5,292.90942
33.75,343.75,292.8128
33.75,345.0,292.70956
33.75,346.25,292.7307
33.75,347.5,292.7654
33.75,348.75,293.0244
33.75,350.0,293.04282
33.75,351.25,293.14526
33.75,352.5,294.2003
33.75,353.75,295.2703
33.75,355.0,295.22156
33.75,356.25,296.63885
33.75,357.5,297.36673
33.75,358.75,297.67136
32.5,0.0,301.35397
32.5,1.25,302.23663
32.5,2.5,302.71063
32.5,3.75,304.1908
32.5,5.0,305.0695
32.5,6.25,304.95074
32.5,7.5,304.5125
32.5,8.75,303.73923
32.5,10.0,302.7546
32.5,11.25,301.47226
32.5,12.5,300.19925
32.5,13.75,299.85883
32.5,15.0,300.23477
32.5,16.25,298.03323
32.5,17.5,297.68536
32.5,18.75,297.49612
32.5,20.0,297.4227
32.5,21.25,298.3122
32.5,22.5,298.4959
32.5,23.75,297.64853
32.5,25.0,297.47922
32.5,26.25,297.45566
32.5,27.5,297.5245
32.5,28.75,297.64154
32.5,30.0,297.74808
32.5,31.25,298.09058
32.5,32.5,298.04858
32.5,33.75,298.34918
32.5,35.0,299.0706
32.5,36.25,298.42453
32.5,37.5,300.48212
32.5,38.75,301.28406
32.5,40.0,301.55795
32.5,41.25,303.88593
32.5,42.5,305.47778
32.5,43.75,307.03787
32.5,45.0,308.8024
32.5,46.25,308.08667
32.5,47.5,307.07187
32.5,48.75,303.82733
32.5,50.0,297.9882
32.5,51.25,296.62772
